Name;Jahr;Listenplatz;Partei;Wahlkreis;Bundesland
Stetten von,  Christian Alexander;2013;9;34;;30
Steup,  Christian;2013;;39;567;31
Stiefel,  Hendrik;2013;3;57;383;24
Stier,  Dieter;2013;6;34;;28
Stier,  Franziska;2013;7;36;373;23
Stierlin,  Frank Joachim;2013;11;44;586;31
Stiewe,  Hauke;2013;25;;;25
Stiffel,  Sebastian;2013;;57;383;24
Stinner, Dr. Rainer;2013;1;35;;18
Stockert,  Madeleine;2013;3;44;518;30
Stockhausen von,  Hans-Achim;2013;1;35;507;29
Stockschläger,  Hans Joachim;2013;53;35;432;25
Stodt-Kirchholtes,  Christiane;2013;26;37;409;25
Stöber,  Sebastian;2013;7;39;;17
Stöckel,  Daniel;2013;;56;336;20
Stöckel,  Volker;2013;8;;;31
Stoll,  Matthias;2013;;57;339;20
Stoltenberg,  Peter;2013;4;37;;20
Stompfe,  Phillip;2013;;34;307;17
Storjohann,  Gero;2013;35;34;;27
Storm,  Andreas;2013;5;34;307;17
Stoßno,  Axel;2013;5;35;485;27
Stossun,  Veronika;2013;39;36;;30
Stracke,  Stephan;2013;;38;569;31
Strässer,  Christoph;2013;;33;556;30
Stratmann,  Hanna Bettina;2013;8;36;429;25
Straub,  Stefan;2013;;36;502;29
Straubinger,  Max;2013;;38;588;31
Strauchmann,  Rüdiger Wilhelm;2013;;36;529;30
Strausdat,  Axel;2013;8;36;;17
Strebl,  Matthäus;2013;6;38;;21
Strehl,  Dietmar;2013;20;37;;30
Strehlke,  Reinhard;2013;;33;358;22
Streitle,  Ludwig;2013;33;40;555;30
Strengmann-Kuhn,  Wolfgang;2013;19;37;;30
Strenz,  Karin;2013;6;34;480;27
Strickner,  Gerald;2013;5;45;311;18
Striegel,  Sebastian;2013;3;37;522;30
Striewe,  Friedbert;2013;4;37;;23
Strobl,  Thomas;2013;;34;452;26
Ströbele,  Hans-Christian;2013;5;37;566;31
Stroedter,  Jörg Klaus Hartmut;2013;;33;383;24
Strothmann,  Lena;2013;6;34;377;24
Strub,  Nikolai;2013;15;;432;25
Strube,  Walter;2013;;34;307;17
Strüker,  Udo;2013;11;36;;18
Strutz,  Pamela;2013;;36;437;25
Struzyna,  Joachim;2013;23;44;;25
Struzyna,  Susanne;2013;9;44;590;31
Stüber,  Sabine Ursula;2013;6;36;;31
Stübgen,  Michael;2013;9;34;357;22
Stünker,  Joachim;2013;2;33;365;23
Stürtz,  Heinrich;2013;16;36;334;20
Stützer,  Tobias;2013;;36;577;31
Stüwe,  Arvid;2013;;57;585;31
Sturm,  Erich Walter;2013;7;57;;20
Sturm,  Jan;2013;1;39;;21
Sturm,  Ulrike;2013;4;37;382;24
Suchanek,  Astrid;2013;;42;568;31
Suding,  Katja;2013;3;35;;31
Sudmann,  Heike;2013;6;36;319;19
Sudmann,  Wilhelm;2013;3;39;;19
Sühl, Dr. Klaus;2013;;36;325;20
Sünder,  Claudia;2013;10;33;460;26
Süßenbach,  Lydia;2013;;43;569;31
Süßmair,  Alexander;2013;12;36;;30
Sütterlin-Waack, Dr. Sabine;2013;6;34;551;30
Suhr,  Stefan;2013;13;39;;17
Sulzmann,  Peter;2013;9;33;;18
Summerer,  Christa;2013;37;46;;27
Susemichel,  Ralf;2013;45;33;;30
Susemihl,  Dirk;2013;38;39;;27
Swillus-Knöchel,  Cornelia;2013;;36;316;18
Symann,  Malte Maximilian Andreas Gabriel;2013;;38;420;25
Syré,  Jan;2013;59;35;;30
Szymanska,  Dorota;2013;6;37;361;22
Tabillion, Dr. Rainer;2013;;33;347;20
Tack,  Kerstin;2013;4;33;597;32
Tackmann, Dr. Kirsten;2013;27;36;341;20
Tandetzke,  Roland;2013;3;40;356;22
Tangeten,  Martin;2013;15;;;25
Tartz,  Jürgen;2013;;41;355;22
Tauber, Dr. Peter;2013;;34;379;24
Tauscher, Dr. Ludwig;2013;13;34;479;27
Tausend,  Claudia;2013;15;33;506;29
Tegel,  Adolf;2013;22;42;518;30
Teichmann,  Gabriele;2013;4;33;;27
Teiser,  Michael;2013;23;34;575;31
Tempel,  Frank;2013;2;36;;21
Tendler,  Dietmar;2013;4;33;494;28
Terpe, Dr. Harald;2013;71;37;397;25
Terwiesche, Dr. Michael;2013;1;35;313;18
Teske,  Uwe;2013;38;;414;25
Tetzner,  Philipp;2013;;40;454;26
Teuchner,  Jella;2013;18;33;;30
Thalheim,  Hendrik;2013;18;36;528;30
Thanheiser,  Evi Manuela;2013;;33;455;26
Thannheimer,  Claudia;2013;51;34;;30
Thau,  Monika;2013;24;42;;31
Theis,  Klaus;2013;1;56;;25
Theißen,  Andreas;2013;8;39;;29
Theißen,  Roswitha;2013;6;39;;18
Theißen,  Rudi Frank;2013;;39;415;25
Thiedemann,  Renate;2013;;33;416;25
Thiel,  Margret;2013;12;56;;17
Thiele,  Carl-Ludwig;2013;6;35;;25
Thieme,  Axel;2013;1;39;339;20
Thierse,  Wolfgang;2013;5;33;442;25
Thiery,  Gabriele;2013;1;34;376;24
Thies,  Andreas Georg;2013;21;33;;32
Thiesen,  Bodo;2013;36;57;;20
Thiesen,  Holger;2013;7;;;29
Thießen,  Jörn;2013;;33;303;17
Thönnes,  Franz;2013;8;33;302;17
Thom,  Sebastian;2013;3;39;307;17
Thomae,  Stephan;2013;;35;378;24
Thomas,  Frank;2013;11;;555;30
Thomas,  Heiko;2013;;37;350;20
Thomas,  Sascha;2013;10;36;376;24
Thomas, Dr. Steffen;2013;4;57;310;17
Thorau,  Heinz;2013;2;42;;22
Thorwart,  Liane;2013;10;54;;27
Throne,  Fritz;2013;2;56;553;30
Thümmel,  Udo;2013;35;40;;30
Thul,  Hans Peter;2013;6;34;;29
Thul,  Sebastian;2013;18;33;346;20
Tickert,  Rolf;2013;9;44;;32
Tiede,  Richard;2013;3;58;;32
Tiefensee,  Wolfgang Erwin Bernhard;2013;7;33;336;20
Tietz,  Marcus;2013;1;39;453;26
Tigges-Friedrichs,  Martina;2013;;35;308;17
Tillmann,  Antje;2013;12;34;346;20
Timm,  Martin;2013;2;52;492;28
Timmermann-Fechter,  Astrid;2013;9;34;;24
Tischner,  Markus Albert;2013;40;38;422;25
Tittmann,  Dirk;2013;56;39;;30
Tjarks,  Anjes;2013;;37;425;25
Todtenhausen,  Manfred;2013;4;35;322;19
Tönhardt,  Manuela;2013;22;39;402;25
Töpfer,  Edeltraut;2013;3;34;386;24
Tören,  Serkan;2013;9;35;386;24
Tolksdorf,  Stefan;2013;8;45;330;20
Toncar,  Florian;2013;5;35;385;24
Topka,  Bernd;2013;8;56;559;31
Tornau,  Birgit;2013;;34;587;31
Träger,  Stefan;2013;56;39;;25
Träxler,  Gerhard;2013;;46;367;23
Tralau,  Gesa;2013;46;33;;30
Trautsch,  Patrick;2013;7;39;309;17
Trendelenburg,  Angelika;2013;;44;495;28
Trenkenschuh,  Victor;2013;6;;;23
Trenkle,  Heiko;2013;;40;397;25
Tressel,  Markus;2013;6;37;580;31
Trinklein,  Gert;2013;1;35;;32
Trittin,  Jürgen;2013;26;37;;27
Trobentar,  Jürgen;2013;2;38;353;21
Troff-Schaffarzyk,  Anja Gerlinde;2013;35;33;;30
Troost, Dr. Axel;2013;54;36;;20
Trost,  Andreas;2013;2;45;454;26
Tybussek,  Artur;2013;14;34;;26
Überheim,  Ralf;2013;47;35;395;25
Ufermann-Schützinger,  Reinhild;2013;19;39;344;20
Uhl, Dr. Hans-Peter;2013;;38;569;31
Uhland,  Knuth;2013;19;35;520;30
Uhlemann,  Jonny Peter;2013;26;40;335;20
Uldahl,  Peter;2013;7;37;;26
Ullmann,  Walter;2013;;40;512;29
Ullrich,  Joachim;2013;11;58;;27
Ulmer,  Manfred;2013;;58;518;30
Ulrich,  Alexander;2013;11;36;;20
Ulrich,  Günter;2013;1;39;509;29
Ulusoy,  Sultan;2013;;;481;27
Unfried,  Harald;2013;;33;574;31
Unger, Dr. Frank-Uwe;2013;21;55;527;30
Unruh,  Joachim-Friedrich;2013;2;35;;22
Urbansky,  Karin;2013;41;34;539;30
Urbat,  Stefan;2013;49;57;;31
Utz,  Herbert;2013;4;;557;30
Vaatz,  Arnold Eugen Hugo;2013;;34;517;30
Vachenauer, Dr. Wilhelm;2013;2;56;460;26
Vahlberg,  Richard Ludwig Heinrich Karl;2013;36;39;555;30
Valenta,  Philipp;2013;;39;542;30
Vanek,  Ulrich;2013;8;36;371;23
Veit,  Rüdiger;2013;;33;333;20
Veithen,  Valentin;2013;4;36;473;27
Veltens,  Angelo;2013;;57;390;25
Veltens,  Ansgar;2013;1;57;;29
Vennemann,  Benedikt Josef;2013;4;35;;29
Vetter,  Günter;2013;50;58;401;25
Viefeld,  Marcus;2013;12;35;;20
Vierk,  Thomas;2013;7;39;452;26
Viesehon,  Thomas;2013;5;34;;24
Violka,  Simone;2013;20;33;467;26
Vischer,  Regina;2013;8;37;463;26
Völker,  Nico;2013;19;35;;27
Völlm,  Hans-Dieter;2013;3;43;;18
Vogel,  Alexander;2013;4;35;564;31
Vogel,  Ines;2013;24;33;393;25
Vogel,  Johannes;2013;10;35;460;26
Vogel,  Michael;2013;16;57;449;25
Vogel,  Sebastian;2013;1;33;;19
Vogel,  Volkmar;2013;14;34;464;26
Vogel-Vitzthum,  Susanne;2013;3;36;494;28
Vogelsänger,  Jörg;2013;5;33;;17
Vogelsang,  Stefanie;2013;7;34;363;22
Vogler,  Kathrin;2013;3;36;382;24
Vogt,  Karl-Edmund;2013;11;56;428;25
Vogt,  Ute;2013;1;33;488;27
Vogtländer,  Arend;2013;1;57;557;30
Voigt,  Udo;2013;3;39;;21
Volk,  Christian;2013;1;34;384;24
Volk, Dr. Daniel;2013;40;35;;31
Volkmar,  Timo;2013;7;57;520;30
Volkmer, Dr. Eva Marlies;2013;5;33;;32
Volmering,  Sven;2013;2;34;459;26
Volosinovszky,  Margit-Szu;2013;28;42;425;25
Vorberger,  Rolf;2013;4;58;;30
Vorländer,  Christian;2013;;33;349;20
Vorpahl,  Franziska;2013;45;39;519;30
Voß,  Bernd;2013;;37;313;18
Voß,  Hans-Joachim;2013;8;39;302;17
Voß,  Harry Otto Adolf;2013;;36;445;25
Voß,  Johanna Regina;2013;;36;301;17
Voß,  Renate;2013;7;44;337;20
Voß,  Sylvia;2013;2;36;313;18
Voßbeck-Kayser,  Christel Hedwig Ernestine;2013;10;34;;22
Voßhoff,  Andrea;2013;33;34;450;25
Voßkühler,  Karl;2013;3;36;360;22
Vrankaj,  Daniela;2013;6;39;505;29
Vries de,  Christoph;2013;;34;477;27
Vries de,  Kees;2013;5;34;;19
Vuranoglu,  Mehmet Ali;2013;3;44;371;23
Wachs,  Heinrich;2013;11;39;;30
Wadephul, Dr. Johann David;2013;4;34;;32
Wächter,  Cassandra;2013;1;39;303;17
Wagener,  Horst;2013;;39;443;25
Wagenknecht-Niemeyer,  Sarah;2013;;36;324;20
Wagner,  Adi;2013;5;33;407;25
Wagner,  Arfst;2013;5;37;;32
Wagner,  Brigitte;2013;4;40;;17
Wagner,  Daniela;2013;2;37;;18
Wagner,  Gerhard;2013;5;48;485;27
Wagner,  Karla;2013;2;33;;25
Wagner,  Kay;2013;11;56;;32
Wagner,  Kurt;2013;5;34;;24
Wagner,  Regina;2013;53;34;;31
Wagner,  Sascha;2013;27;39;;31
Wagner,  Susanne;2013;;44;509;29
Wagschal,  Monika;2013;6;33;;28
Waitz,  Christoph;2013;10;35;;22
Walde,  Ingo Peter;2013;;39;454;26
Walden,  Björn;2013;3;33;;23
Waldheim,  Silvio;2013;14;39;504;29
Waldheim,  Thomas;2013;;36;574;31
Waldow,  Michael;2013;;;367;23
Walesch,  Stefan;2013;;57;317;18
Wallbraun,  Kirsten;2013;4;56;;23
Wallenstein, Dr. Gabriele Anna;2013;2;44;436;25
Wallenstein,  Klaus;2013;1;44;;22
Walser,  Max D.;2013;15;46;414;25
Walter,  Bruno;2013;;54;551;30
Walter,  Helmut;2013;1;39;;30
Walter,  Markus;2013;;39;329;20
Walter,  Uli;2013;;35;510;29
Walter von,  Mechthild;2013;30;56;590;31
Walter-Rosenheimer,  Beate;2013;1;37;520;30
Walther,  Claudia;2013;11;33;515;30
Wandersleb,  Leo;2013;44;57;;25
Wanderwitz,  Marco;2013;4;34;;30
Wandl, Dr. Joseph;2013;;36;463;26
Wantscha,  Franz-Markus;2013;;45;528;30
Wasner-Sommer,  Cornelia Maria;2013;19;38;;30
Wasserhövel,  Karl-Josef;2013;36;33;;30
Wawzyniak,  Halina;2013;;36;384;24
Weber,  Andreas;2013;5;45;383;24
Weber,  Andreas;2013;2;34;;27
Weber,  Bernd;2013;47;33;;20
Weber,  Erwin Willi;2013;10;;;32
Weber,  Florian;2013;;46;400;25
Weber,  Karin;2013;1;44;522;30
Weber,  Matthias;2013;5;35;;27
Weber,  Patrick;2013;40;39;;27
Weber,  Peter;2013;4;56;490;28
Weber,  Volker Helmut;2013;12;35;;29
Weckner-Lömm,  Elke;2013;;35;495;28
Wedel,  Dirk;2013;;35;374;23
Wedelstaedt von, Dr. Christina- Elisabeth;2013;45;34;405;25
Wefes,  Bastian Immanuel;2013;21;36;;17
Wegele,  Maximilian Anton;2013;;56;404;25
Wegener,  Daniela;2013;11;39;554;30
Wegener,  Gunnar;2013;;33;447;25
Wegmann,  Sabine Barbara;2013;56;36;;20
Wegner,  Kai Peter;2013;20;34;;20
Wehner,  Jürgen;2013;5;39;378;24
Wehrend,  Sven;2013;;57;563;31
Weible, Dr. Ingrid;2013;4;44;;24
Weide,  Hans;2013;4;50;;31
Weidner,  Michael;2013;1;44;;31
Weiershäuser,  Heiko;2013;;33;588;31
Weigand,  Nils;2013;33;35;;27
Weigel,  Andreas;2013;16;33;470;27
Weigel,  Florian;2013;7;34;465;26
Weigl,  Anton;2013;6;46;;21
Weigle,  Sebastian;2013;48;33;;30
Weil,  Rüdiger;2013;25;33;588;31
Weiland,  Gerd;2013;26;;;27
Weiland,  Stephan;2013;;34;342;20
Weinberg,  Harald;2013;14;36;;28
Weinberg,  Marcus;2013;4;34;543;30
Weinfurtner,  Angelika;2013;3;33;319;19
Weinlich,  Peter;2013;53;35;;20
Weinmann,  Ingrid;2013;32;46;544;30
Weinsziehr,  Wolfgang;2013;49;58;;30
Weishäupl,  Günther;2013;;53;348;20
Weispfenning,  Peter Georg;2013;1;44;;30
Weiß,  Christian;2013;;52;441;25
Weiß,  Emmi Paula;2013;14;35;;24
Weiß,  Peter;2013;36;34;;30
Weiß,  Robert;2013;;56;582;31
Weiss,  Sabine Katharina;2013;15;34;;29
Weiß,  Wolfgang;2013;24;37;413;25
Weissleder,  Dirk;2013;;35;537;30
Weitenhagen,  Felix;2013;15;44;347;20
Weiter,  Gabriele;2013;2;56;378;24
Welk,  Norbert;2013;14;57;;29
Welke,  Lukas Volkmar;2013;;;558;31
Wellenreuther,  Ingo;2013;;34;460;26
Wellmann,  Karl-Georg;2013;6;34;570;31
Wellmann,  Sigrid;2013;2;42;379;24
Welzhofer,  Alfred Wilhelm;2013;;57;475;27
Wenck, Prof. Dr. Helmut Adolph Wilhelm;2013;7;34;;28
Wende,  Willi Kurt;2013;57;;;25
Wendl,  Michael;2013;;36;384;24
Wendlandt,  Katrin;2013;12;40;519;30
Wendt,  Marian;2013;4;34;;22
Wendt-Kleinberg,  Walter;2013;10;36;;26
Weng,  Martin;2013;;34;444;25
Wengelinski,  Karsten;2013;25;40;;31
Wengenroth,  Elvira;2013;1;43;;18
Wenghöfer,  Jörg;2013;7;33;;29
Wennmacher,  Felizitas;2013;23;36;;17
Werlberger,  Renate;2013;32;39;408;25
Werle,  Elisabeth;2013;;54;519;30
Werner,  Daniel;2013;9;33;;31
Werner,  Elsbeth;2013;13;54;454;26
Werner,  Karsten;2013;11;45;;31
Werner,  Katrin;2013;5;36;453;26
Wersing,  Reinhard;2013;3;56;503;29
Wesener,  Gudrun Elisabeth;2013;4;44;;25
Wesner,  Claudia;2013;8;34;;26
Wessel,  Herbert;2013;38;36;;27
Weßlau, Dr. Dirk;2013;;;431;25
Weßling,  Claudia Hannelore;2013;;33;359;22
Westermayer,  Waldemar;2013;49;34;;30
Westerwelle, Dr. Guido;2013;20;35;;31
Westfehling,  Angela;2013;1;35;396;25
Westphal,  Benjamin;2013;5;57;;19
Westphely,  Maaret;2013;5;37;;23
Wettlaufer,  Wolfgang;2013;;56;342;20
Wetzel, Dr. Margrit;2013;12;33;;31
Wetzelsberger,  Hans;2013;23;58;330;20
Whittaker,  Kai;2013;11;34;;30
Wichmann,  Matthias;2013;28;39;;31
Wichtel,  Peter;2013;8;34;385;24
Wicklein,  Andrea;2013;12;33;484;27
Widder,  Jürgen;2013;4;39;361;22
Widmann-Mauz,  Annette;2013;;34;593;31
Wiechmann,  Hans-Gerd;2013;4;53;589;31
Wieck,  Christel;2013;1;35;;20
Wieczorek-Zeul,  Heidemarie;2013;23;33;;29
Wiedemeyer,  Cornelia;2013;1;33;478;27
Wiederstein,  Volker;2013;2;43;;21
Wiefelspütz, Dr. Dieter;2013;5;33;;29
Wiegenstein,  Daniel;2013;45;44;445;25
Wiegräfe,  Dieter August Karl;2013;7;53;369;23
Wieland,  Wolfgang;2013;4;37;;20
Wiemer,  Margarete;2013;2;36;375;24
Wiemers,  Christoph;2013;;35;481;27
Wienzek,  Roberto;2013;;45;436;25
Wieschke,  Patrick;2013;4;39;;26
Wiese,  Heinz;2013;2;34;489;28
Wiesend,  Rita;2013;15;56;;31
Wieser,  Theodor;2013;37;51;534;30
Wiest,  Claudia;2013;5;56;;30
Wiest,  Susanne;2013;3;;532;30
Wilde, Dr. Frank-Eberhard;2013;;56;315;18
Wildenradt von,  Peter;2013;3;;;28
Wilhelm,  Sabine;2013;;33;304;17
Wilhelmi,  Ralf Heinrich;2013;8;35;510;29
Wilke,  Maria Hilde;2013;6;;500;29
Willenberg,  Björn;2013;;57;314;18
Willsch,  Klaus-Peter;2013;8;34;;20
Wilms, Dr. Valerie;2013;16;37;477;27
Wilzek,  Herbert;2013;3;36;306;17
Windecker,  Edna;2013;8;39;591;31
Winkelmeier,  Gert;2013;6;36;487;27
Winkelmeier-Becker,  Elisabeth;2013;;34;498;29
Winkler,  Elisabeth;2013;21;56;397;25
Winkler,  Josef Philip;2013;38;37;516;30
Winkler,  Manfred;2013;2;;499;29
Winkler,  Marco;2013;;36;565;31
Winkler,  Ursula;2013;25;39;;30
Winter,  Heike Christine;2013;4;33;319;19
Winter,  Mario;2013;21;39;;29
Winter,  Susanna;2013;;34;502;29
Winter,  Wilhelm Friedrich;2013;32;45;;31
Winter,  Wolfgang;2013;18;58;;30
Winterstein, Dr. Claudia;2013;16;35;;30
Wirth,  Thorsten;2013;2;57;341;20
Wirth-Schusser,  Claudia;2013;1;42;;27
Wirtz,  Konrad;2013;2;46;;30
Wischnat,  Jürgen;2013;50;44;515;30
Wissing, Dr. Volker;2013;4;35;;17
Wistuba,  Engelbert;2013;2;33;511;29
Witt,  Jan Christopher;2013;;35;370;23
Witte,  Britta;2013;9;34;322;19
Wittern, Dr. Christa;2013;48;35;;20
Wittmann,  Mechthilde;2013;30;38;;27
Woche,  Dieter;2013;39;39;;30
Wodarg, Dr. Wolfgang;2013;;33;361;22
Wöhrl,  Dagmar;2013;10;38;300;17
Wöhrmann,  Wolfgang;2013;6;44;543;30
Wölbern,  Bernd Hinrich;2013;20;33;;25
Wohlert,  Günther;2013;40;39;;20
Wohltmann,  Rüdiger;2013;10;36;;18
Woitzik,  Gerhard;2013;30;49;352;20
Woizik,  Dieter;2013;1;48;;25
Wojnarowicz,  Marcel;2013;5;;;25
Wolf,  Andreas;2013;;39;415;25
Wolf,  Martin Josef;2013;;35;350;20
Wolf,  Sylvio Peter;2013;9;39;305;17
Wolfert,  Harald;2013;4;37;;21
Wolff,  Harald;2013;22;52;400;25
Wolff,  Hartfrid;2013;12;35;;24
Wolff,  Leon;2013;5;37;563;31
Wolff,  Ulrike;2013;;45;454;26
Wolff,  Waltraud Katharina;2013;3;33;;25
Wolframm,  Klaus Dieter;2013;1;33;367;23
Wolter,  Patrick;2013;15;57;458;26
Wolters,  Thomas;2013;3;35;;25
Woltmann,  Barbara;2013;51;34;416;25
Wonnemann,  Jutta;2013;36;35;;20
Wowretzko,  Sylvia;2013;33;33;430;25
Wright,  Alexander;2013;4;37;;19
Wucherpfennig,  Vera;2013;14;34;;27
Wüst,  Wolfgang;2013;42;39;;20
Wulff,  Thomas;2013;;39;575;31
Wunder, Dr. Edgar;2013;3;36;310;17
Wunderlich,  Heinz;2013;;;576;31
Wunderlich,  Jörn Heinz Adolf;2013;;36;538;30
Wunnicke,  Christoph;2013;8;37;463;26
Wunschik,  Alexander Frederik;2013;;57;365;23
Wurm,  Engelbert;2013;;36;542;30
Wuttke,  Christopher;2013;22;34;524;30
Wuttke,  Roland;2013;29;39;340;20
Yorulmaz,  Bülent;2013;;;515;30
Zager,  Dieter;2013;;58;382;24
Zagermann, Dr. Paul Helmut August;2013;14;44;327;20
Zais,  Petra Inge;2013;3;37;;26
Zapf,  Uta;2013;3;33;462;26
Zasowk,  Ronny;2013;8;39;484;27
Zdebel,  Hubertus;2013;2;36;364;22
Zecha,  Peggy;2013;;33;429;25
Zecher,  Irmgard;2013;12;37;;22
Zecher,  Ralf-Peter;2013;17;39;;31
Zeitler, Prof. Dr. Christoph;2013;13;35;404;25
Zenker,  Thomas;2013;25;33;527;30
Zepp-LaRouche,  Helga;2013;13;45;365;23
Zerrahn,  Signe;2013;1;37;375;24
Zetzsche,  Sören;2013;7;57;;24
Ziegler,  Dagmar;2013;5;33;;22
Ziegler,  Heinz Kurt;2013;2;44;356;22
Ziegler,  Kurt;2013;13;50;;30
Ziegler,  Martin Alexander;2013;8;53;;31
Ziegler,  Norbert;2013;2;35;;29
Ziegler,  Patrick;2013;50;44;534;30
Ziegler,  Torsten;2013;6;39;;30
Zierus,  Hans-Jürgen;2013;;36;568;31
Zieschang, Dr. Tamara;2013;;34;419;25
Ziller,  Stefan;2013;7;37;362;22
Zimmer, Prof. (FH) Dr. Bernhard;2013;6;37;385;24
Zimmer, Dr. Matthias;2013;;34;524;30
Zimmermann,  Adelheid;2013;21;35;481;27
Zimmermann,  Anna;2013;31;44;547;30
Zimmermann,  Elisabeth;2013;5;47;;26
Zimmermann,  Jan;2013;2;39;;25
Zimmermann,  Jens Uwe;2013;2;35;323;19
Zimmermann,  Sabine;2013;11;36;;26
Zimmermann, Dr. Steffen;2013;5;34;465;26
Zimmitsch,  Brigitte;2013;40;40;;29
Zingsem,  Mareike;2013;12;36;;27
Zion,  Robert;2013;7;37;469;27
Zirra,  Jana;2013;;33;423;25
Zöller,  Wolfgang;2013;21;38;581;31
Zöllmer,  Manfred;2013;15;33;548;30
Zorko,  Zarah;2013;50;44;402;25
Zorn,  Waltraud;2013;4;44;;32
Zuleger,  Gerhard;2013;2;40;;26
Zundel,  Paul;2013;18;;;31
Zuse,  Werner;2013;;45;571;31
Zylajew,  Willi;2013;1;34;520;30
Zypries,  Brigitte;2013;23;33;391;25
